,annotator_name,roi_id,s2_id_gee,s2_id,s2_date,s2_sen2cor_version,s2_fmask_version,s2_cloudless_version,s2_reflectance_conversion_correction,s2_aot_retrieval_accuracy,s2_water_vapour_retrieval_accuracy,s2_view_off_nadir,s2_view_sun_azimuth,s2_view_sun_elevation,s1_id,s1_date,s1_grd_post_processing_software_name,s1_grd_post_processing_software_version,s1_slc_processing_facility_name,s1_slc_processing_software_version,s1_radar_coverage,land_cover,label_type,cloud_coverage,test,difficulty,proj_epsg,proj_geometry,proj_shape,proj_centroid,proj_transform
11,FERNANDO,ROI_0087,20190317T182109_20190317T182716_T11SNU,S2B_MSIL1C_20190317T182109_N0207_R127_T11SNU_20190317T215811,2019-03-17T18:34:43Z,N02.11,4.3.0,1.5.0,1.01240171027,0,0,0,148.546546469,49.5118269706,S1B_IW_GRDH_1SDV_20190319T014126_20190319T014151_015417_01CDF3_40CC,2019-03-19T01:41:26Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - DPA,2.91,1.0,60,high,cloud-free,1,1.0,32611,"POLYGON ((591910 3810830, 597000 3810830, 597000 3815920, 591910 3815920, 591910 3810830))",509,POINT (-115.9717 34.4576),"10, 0, 591910, 0, -10, 3815920"
12,FERNANDO,ROI_0087,20190516T181929_20190516T182446_T11SNU,S2B_MSIL1C_20190516T181929_N0207_R127_T11SNU_20190516T214604,2019-05-16T18:34:53Z,N02.12,4.3.0,1.5.0,0.979900485759,0,0,0,132.036334165,68.4661607464,S1B_IW_GRDH_1SDV_20190518T014128_20190518T014153_016292_01EA98_7E2F,2019-05-18T01:41:28Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - DPA,2.91,1.0,60,high,cloudy,1,2.0,32611,"POLYGON ((591910 3810830, 597000 3810830, 597000 3815920, 591910 3815920, 591910 3810830))",509,POINT (-115.9717 34.4576),"10, 0, 591910, 0, -10, 3815920"
13,FERNANDO,ROI_0087,20190730T181931_20190730T183134_T11SNU,S2A_MSIL1C_20190730T181931_N0208_R127_T11SNU_20190730T215420,2019-07-30T18:34:50Z,N02.13,4.3.0,1.5.0,0.969579249135,0,0,0,128.603391235,66.3374975798,S1B_IW_GRDH_1SDV_20190729T014132_20190729T014157_017342_0209CD_C813,2019-07-29T01:41:32Z,Sentinel-1 IPF,3.1,Copernicus S1 Core Ground Segment - UPA,3.1,1.0,60,high,low-cloudy,1,4.0,32611,"POLYGON ((591910 3810830, 597000 3810830, 597000 3815920, 591910 3815920, 591910 3810830))",509,POINT (-115.9717 34.4576),"10, 0, 591910, 0, -10, 3815920"
14,FERNANDO,ROI_0087,20200121T182649_20200121T182946_T11SNU,S2B_MSIL1C_20200121T182649_N0208_R127_T11SNU_20200121T201604,2020-01-21T18:34:38Z,N02.13,4.3.0,1.5.0,1.03328001506,0,0,0,157.104921935,31.9741334869,S1A_IW_GRDH_1SDV_20200119T134354_20200119T134419_030870_038AE0_F1DE,2020-01-19T13:43:54Z,Sentinel-1 IPF,3.1,Copernicus S1 Core Ground Segment - DPA,3.1,1.0,60,high,almost-clear,1,4.0,32611,"POLYGON ((591910 3810830, 597000 3810830, 597000 3815920, 591910 3815920, 591910 3810830))",509,POINT (-115.9717 34.4576),"10, 0, 591910, 0, -10, 3815920"
15,EDUARDO,ROI_0116,20190121T064201_20190121T064159_T40RGP,S2A_MSIL1C_20190121T064201_N0207_R120_T40RGP_20190121T075745,2019-01-21T06:52:13Z,N02.11,4.3.0,1.5.0,1.03330724899,0,0,0,154.820392745,40.3157331333,S1A_IW_GRDH_1SDV_20190123T140826_20190123T140851_025606_02D7A1_CBBF,2019-01-23T14:08:26Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - UPA,2.91,1.0,60,high,cloud-free,1,1.0,32640,"POLYGON ((723210 2878280, 728300 2878280, 728300 2883370, 723210 2883370, 723210 2878280))",509,POINT (59.25599 26.02881),"10, 0, 723210, 0, -10, 2883370"
16,EDUARDO,ROI_0116,20190215T063949_20190215T064934_T40RGP,S2B_MSIL1C_20190215T063949_N0207_R120_T40RGP_20190215T093242,2019-02-15T06:52:17Z,N02.11,4.3.0,1.5.0,1.02674330197,0,0,0,149.619390868,46.4854677365,S1A_IW_GRDH_1SDV_20190216T140825_20190216T140850_025956_02E42F_CE05,2019-02-16T14:08:25Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - DPA,2.91,1.0,60,high,almost-clear,1,3.0,32640,"POLYGON ((723210 2878280, 728300 2878280, 728300 2883370, 723210 2883370, 723210 2878280))",509,POINT (59.25599 26.02881),"10, 0, 723210, 0, -10, 2883370"
17,EDUARDO,ROI_0116,20190819T063631_20190819T064620_T40RGP,S2A_MSIL1C_20190819T063631_N0208_R120_T40RGP_20190819T102200,2019-08-19T06:52:20Z,N02.13,4.3.0,1.5.0,0.9751159917,0,0,0,123.310171519,68.5065524691,S1A_IW_GRDH_1SDV_20190818T015856_20190818T015921_028617_033CC6_9994,2019-08-18T01:58:56Z,Sentinel-1 IPF,3.1,Copernicus S1 Core Ground Segment - DPA,3.1,1.0,60,high,mid-cloudy,1,2.0,32640,"POLYGON ((723210 2878280, 728300 2878280, 728300 2883370, 723210 2883370, 723210 2878280))",509,POINT (59.25599 26.02881),"10, 0, 723210, 0, -10, 2883370"
18,EDUARDO,ROI_0116,20200126T064141_20200126T064135_T40RGP,S2A_MSIL1C_20200126T064141_N0208_R120_T40RGP_20200126T075934,2020-01-26T06:52:10Z,N02.13,4.3.0,1.5.0,1.03252078409,0,0,0,153.85080457,41.2127152263,S1B_IW_GRDH_1SDV_20200124T140745_20200124T140814_019960_025C1B_8F11,2020-01-24T14:07:45Z,Sentinel-1 IPF,3.1,Copernicus S1 Core Ground Segment - DPA,3.1,1.0,60,high,low-cloudy,1,3.0,32640,"POLYGON ((723210 2878280, 728300 2878280, 728300 2883370, 723210 2883370, 723210 2878280))",509,POINT (59.25599 26.02881),"10, 0, 723210, 0, -10, 2883370"
19,EDUARDO,ROI_0116,20200714T063631_20200714T064824_T40RGP,S2A_MSIL1C_20200714T063631_N0209_R120_T40RGP_20200714T103320,2020-07-14T06:52:21Z,N02.14,4.3.0,1.5.0,0.96753195349668,0,0,0,99.4640025603675,72.273912160838,S1A_IW_GRDH_1SDV_20200716T140837_20200716T140902_033481_03E132_01DA,2020-07-16T14:08:37Z,Sentinel-1 IPF,3.31,Copernicus S1 Core Ground Segment - DPA,3.31,1.0,60,high,cloudy,1,4.0,32640,"POLYGON ((723210 2878280, 728300 2878280, 728300 2883370, 723210 2883370, 723210 2878280))",509,POINT (59.25599 26.02881),"10, 0, 723210, 0, -10, 2883370"
20,FERNANDO,ROI_0123,20190127T034021_20190127T034019_T49TCJ,S2A_MSIL1C_20190127T034021_N0207_R061_T49TCJ_20190127T081333,2019-01-27T03:45:55Z,N02.11,4.3.0,1.5.0,1.03228992084,0,0,0,161.589685055,25.6833092734,S1A_IW_GRDH_1SDV_20190125T103935_20190125T104000_025633_02D891_9198,2019-01-25T10:39:35Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - DPA,2.91,1.0,60,high,cloud-free,1,1.0,32649,"POLYGON ((337330 4859730, 342420 4859730, 342420 4864820, 337330 4864820, 337330 4859730))",509,POINT (109.0063 43.89619),"10, 0, 337330, 0, -10, 4864820"
21,FERNANDO,ROI_0123,20190417T033541_20190417T033835_T49TCJ,S2A_MSIL1C_20190417T033541_N0207_R061_T49TCJ_20190417T062852,2019-04-17T03:46:01Z,N02.11,4.3.0,1.5.0,0.995130381226,0,0,0,155.46228199,54.402944595,S1A_IW_GRDH_1SDV_20190419T103935_20190419T104000_026858_0304FD_6790,2019-04-19T10:39:35Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - DPA,2.91,1.0,60,high,cloudy,1,4.0,32649,"POLYGON ((337330 4859730, 342420 4859730, 342420 4864820, 337330 4864820, 337330 4859730))",509,POINT (109.0063 43.89619),"10, 0, 337330, 0, -10, 4864820"
22,FERNANDO,ROI_0123,20190711T033549_20190711T033859_T49TCJ,S2B_MSIL1C_20190711T033549_N0208_R061_T49TCJ_20190711T071422,2019-07-11T03:46:07Z,N02.13,4.3.0,1.5.0,0.967384072482,0,0,0,144.07176894,64.8255224688,S1A_IW_GRDH_1SDV_20190712T103940_20190712T104005_028083_032BE5_02BD,2019-07-12T10:39:40Z,Sentinel-1 IPF,3.1,Copernicus S1 Core Ground Segment - UPA,3.1,1.0,60,high,almost-clear,1,2.0,32649,"POLYGON ((337330 4859730, 342420 4859730, 342420 4864820, 337330 4864820, 337330 4859730))",509,POINT (109.0063 43.89619),"10, 0, 337330, 0, -10, 4864820"
23,FERNANDO,ROI_0123,20200211T033851_20200211T034315_T49TCJ,S2A_MSIL1C_20200211T033851_N0209_R061_T49TCJ_20200213T154442,2020-02-11T03:45:51Z,N02.14,4.3.0,1.5.0,1.0283113561,0,0,0,159.939021689,29.7781512332,S1A_IW_GRDH_1SDV_20200213T103941_20200213T104006_031233_03977C_8DB3,2020-02-13T10:39:41Z,Sentinel-1 IPF,3.2,Copernicus S1 Core Ground Segment - DPA,3.2,1.0,60,high,low-cloudy,1,4.0,32649,"POLYGON ((337330 4859730, 342420 4859730, 342420 4864820, 337330 4864820, 337330 4859730))",509,POINT (109.0063 43.89619),"10, 0, 337330, 0, -10, 4864820"
24,FERNANDO,ROI_0123,20200720T033541_20200720T033837_T49TCJ,S2A_MSIL1C_20200720T033541_N0209_R061_T49TCJ_20200720T064529,2020-07-20T03:46:04Z,N02.14,4.3.0,1.5.0,0.968025762578269,0,0,0,145.206762677085,63.3218620590488,S1A_IW_GRDH_1SDV_20200718T103947_20200718T104012_033508_03E1FF_3801,2020-07-18T10:39:47Z,Sentinel-1 IPF,3.31,Copernicus S1 Core Ground Segment - DPA,3.31,1.0,60,high,mid-cloudy,1,4.0,32649,"POLYGON ((337330 4859730, 342420 4859730, 342420 4864820, 337330 4864820, 337330 4859730))",509,POINT (109.0063 43.89619),"10, 0, 337330, 0, -10, 4864820"
25,JHOMIRA,ROI_0124,20190131T221601_20190131T221557_T60HUB,S2A_MSIL1C_20190131T221601_N0207_R129_T60HUB_20190131T231215,2019-01-31T22:16:58Z,N02.11,4.3.0,1.5.0,1.0312153211,0,0,0,62.7634238023,53.3058760855,S1A_IW_GRDH_1SDV_20190129T172956_20190129T173021_025695_02DAE1_1921,2019-01-29T17:29:56Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - UPA,2.91,1.0,30,high,low-cloudy,1,2.0,32760,"POLYGON ((381740 5644570, 386830 5644570, 386830 5649660, 381740 5649660, 381740 5644570))",509,POINT (175.6577 -39.31764),"10, 0, 381740, 0, -10, 5649660"
26,JHOMIRA,ROI_0124,20190215T221309_20190215T221543_T60HUB,S2B_MSIL1C_20190215T221309_N0207_R129_T60HUB_20190215T232217,2019-02-15T22:17:01Z,N02.11,4.3.0,1.5.0,1.02650054421,0,0,0,57.6437619573,49.7989027399,S1B_IW_GRDH_1SDV_20190217T070631_20190217T070656_014982_01BFD1_1F3C,2019-02-17T07:06:31Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - UPA,2.91,1.0,30,high,almost-clear,1,2.0,32760,"POLYGON ((381740 5644570, 386830 5644570, 386830 5649660, 381740 5649660, 381740 5644570))",509,POINT (175.6577 -39.31764),"10, 0, 381740, 0, -10, 5649660"
27,JHOMIRA,ROI_0124,20190416T221609_20190416T221613_T60HUB,S2B_MSIL1C_20190416T221609_N0207_R129_T60HUB_20190416T231625,2019-04-16T22:17:07Z,N02.11,4.3.0,1.5.0,0.995255841768,0,0,0,36.3255869751,32.9378007032,S1A_IW_GRDH_1SDV_20190418T172201_20190418T172226_026847_03049D_D054,2019-04-18T17:22:01Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - UPA,2.91,0.800606760048016,30,high,cloud-free,1,1.0,32760,"POLYGON ((381740 5644570, 386830 5644570, 386830 5649660, 381740 5649660, 381740 5644570))",509,POINT (175.6577 -39.31764),"10, 0, 381740, 0, -10, 5649660"
28,JHOMIRA,ROI_0124,20190620T221601_20190620T221604_T60HUB,S2A_MSIL1C_20190620T221601_N0207_R129_T60HUB_20190621T011705,2019-06-20T22:17:05Z,N02.12,4.3.0,1.5.0,0.968880797948,0,0,0,30.2156387811,20.9407384506,S1A_IW_GRDH_1SDV_20190622T173000_20190622T173025_027795_03233E_7FD7,2019-06-22T17:30:00Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - DPA,2.91,1.0,30,high,mid-cloudy,1,2.0,32760,"POLYGON ((381740 5644570, 386830 5644570, 386830 5649660, 381740 5649660, 381740 5644570))",509,POINT (175.6577 -39.31764),"10, 0, 381740, 0, -10, 5649660"
29,JHOMIRA,ROI_0124,20200719T221609_20200719T221605_T60HUB,S2B_MSIL1C_20200719T221609_N0209_R129_T60HUB_20200719T231809,2020-07-19T22:17:03Z,N02.14,4.3.0,1.5.0,0.968001276822824,0,0,0,32.6139289045305,22.9892619652936,S1A_IW_GRDH_1SDV_20200717T172212_20200717T172237_033497_03E1B1_CAE5,2020-07-17T17:22:12Z,Sentinel-1 IPF,3.31,Copernicus S1 Core Ground Segment - DPA,3.31,0.786286914131102,30,high,cloudy,1,2.0,32760,"POLYGON ((381740 5644570, 386830 5644570, 386830 5649660, 381740 5649660, 381740 5644570))",509,POINT (175.6577 -39.31764),"10, 0, 381740, 0, -10, 5649660"
30,EDUARDO,ROI_0125,20181218T034141_20181218T034137_T48TYM,S2A_MSIL1C_20181218T034141_N0207_R061_T48TYM_20181218T052850,2018-12-18T03:46:22Z,N02.11,4.3.0,1.5.0,1.03222965203,0,0,0,165.573273483,23.349792604,S1A_IW_GRDH_1SDV_20181220T103911_20181220T103936_025108_02C58E_D87B,2018-12-20T10:39:11Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - DPA,2.91,1.0,60,high,almost-clear,1,2.0,32649,"POLYGON ((269220 4668650, 274310 4668650, 274310 4673740, 269220 4673740, 269220 4668650))",509,POINT (108.2373 42.15963),"10, 0, 269220, 0, -10, 4673740"
31,EDUARDO,ROI_0125,20190127T034021_20190127T034019_T49TBG,S2A_MSIL1C_20190127T034021_N0207_R061_T49TBG_20190127T081333,2019-01-27T03:46:28Z,N02.11,4.3.0,1.5.0,1.03228992084,0,0,0,160.24981762,27.1637455326,S1A_IW_GRDH_1SDV_20190125T103910_20190125T103935_025633_02D891_46A6,2019-01-25T10:39:10Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - DPA,2.91,1.0,60,high,cloud-free,1,1.0,32649,"POLYGON ((269220 4668650, 274310 4668650, 274310 4673740, 269220 4673740, 269220 4668650))",509,POINT (108.2373 42.15963),"10, 0, 269220, 0, -10, 4673740"
32,EDUARDO,ROI_0125,20200416T033529_20200416T034504_T49TBG,S2B_MSIL1C_20200416T033529_N0209_R061_T49TBG_20200416T071429,2020-04-16T03:46:27Z,N02.14,4.3.0,1.5.0,0.995300933442427,0,0,0,152.650720645081,55.6222973312501,S1A_IW_GRDH_1SDV_20200418T104726_20200418T104751_032181_03B89F_2196,2020-04-18T10:47:26Z,Sentinel-1 IPF,3.2,Copernicus S1 Core Ground Segment - DPA,3.2,1.0,60,high,low-cloudy,1,2.0,32649,"POLYGON ((269220 4668650, 274310 4668650, 274310 4673740, 269220 4673740, 269220 4668650))",509,POINT (108.2373 42.15963),"10, 0, 269220, 0, -10, 4673740"
33,EDUARDO,ROI_0125,20200615T033539_20200615T034427_T49TBG,S2B_MSIL1C_20200615T033539_N0209_R061_T49TBG_20200615T071552,2020-06-15T03:46:34Z,N02.14,4.3.0,1.5.0,0.969846881724875,0,0,0,140.50995227508,67.3834426171173,S1A_IW_GRDH_1SDV_20200617T104729_20200617T104754_033056_03D443_AB1F,2020-06-17T10:47:29Z,Sentinel-1 IPF,3.2,Copernicus S1 Core Ground Segment - DPA,3.2,1.0,60,high,mid-cloudy,1,4.0,32649,"POLYGON ((269220 4668650, 274310 4668650, 274310 4673740, 269220 4673740, 269220 4668650))",509,POINT (108.2373 42.15963),"10, 0, 269220, 0, -10, 4673740"
34,EDUARDO,ROI_0125,20200725T033539_20200725T033537_T49TBG,S2B_MSIL1C_20200725T033539_N0209_R061_T49TBG_20200725T063800,2020-07-25T03:46:33Z,N02.14,4.3.0,1.5.0,0.968697608003603,0,0,0,142.114523283963,63.4229147967408,S1A_IW_GRDH_1SDV_20200723T104731_20200723T104756_033581_03E444_FA0A,2020-07-23T10:47:31Z,Sentinel-1 IPF,3.31,Copernicus S1 Core Ground Segment - DPA,3.31,1.0,60,high,cloudy,1,3.0,32649,"POLYGON ((269220 4668650, 274310 4668650, 274310 4673740, 269220 4673740, 269220 4668650))",509,POINT (108.2373 42.15963),"10, 0, 269220, 0, -10, 4673740"
35,FERNANDO,ROI_0126,20190515T202849_20190515T203536_T08WNS,S2B_MSIL1C_20190515T202849_N0207_R114_T08WNS_20190515T223529,2019-05-15T20:37:12Z,N02.12,4.3.0,1.5.0,0.980305681374,0,0,0,175.162502577,44.4546138249,S1A_IW_GRDH_1SDV_20190518T023934_20190518T023959_027276_031358_AC90,2019-05-18T02:39:34Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - DPA,2.91,1.0,60,high,cloud-free,1,1.0,32608,"POLYGON ((530940 7176700, 536030 7176700, 536030 7181790, 530940 7181790, 530940 7176700))",509,POINT (-134.2968 64.73624),"10, 0, 530940, 0, -10, 7181790"
36,FERNANDO,ROI_0126,20190609T202851_20190609T202846_T08WNS,S2A_MSIL1C_20190609T202851_N0207_R114_T08WNS_20190610T001204,2019-06-09T20:37:06Z,N02.12,4.3.0,1.5.0,0.971278031176,0,0,0,173.881770354,48.4280475103,S1A_IW_GRDH_1SDV_20190611T023935_20190611T024000_027626_031E26_08B0,2019-06-11T02:39:35Z,Sentinel-1 IPF,2.91,Copernicus S1 Core Ground Segment - DPA,2.91,1.0,60,high,low-cloudy,1,2.0,32608,"POLYGON ((530940 7176700, 536030 7176700, 536030 7181790, 530940 7181790, 530940 7176700))",509,POINT (-134.2968 64.73624),"10, 0, 530940, 0, -10, 7181790"
37,FERNANDO,ROI_0126,20190702T204021_20190702T204023_T08WNS,S2A_MSIL1C_20190702T204021_N0207_R014_T08WNS_20190703T001746,2019-07-02T20:47:05Z,N02.12,4.3.0,1.5.0,0.967535898786,0,0,0,175.683786351,48.5261275997,S1A_IW_GRDH_1SDV_20190705T023937_20190705T024002_027976_0328A9_C5B6,2019-07-05T02:39:37Z,Sentinel-1 IPF,3.1,Copernicus S1 Core Ground Segment - DPA,3.1,1.0,60,high,cloudy,1,2.0,32608,"POLYGON ((530940 7176700, 536030 7176700, 536030 7181790, 530940 7181790, 530940 7176700))",509,POINT (-134.2968 64.73624),"10, 0, 530940, 0, -10, 7181790"
38,FERNANDO,ROI_0126,20190912T203029_20190912T203028_T08WNS,S2B_MSIL1C_20190912T203029_N0208_R114_T08WNS_20190912T222920,2019-09-12T20:37:04Z,N02.13,4.3.0,1.5.0,0.985979699907,0,0,0,175.816559002,29.5542084226,S1A_IW_GRDH_1SDV_20190915T023941_20190915T024006_029026_034B03_ED29,2019-09-15T02:39:41Z,Sentinel-1 IPF,3.1,Copernicus S1 Core Ground Segment - DPA,3.1,1.0,60,high,almost-clear,1,2.0,32608,"POLYGON ((530940 7176700, 536030 7176700, 536030 7181790, 530940 7181790, 530940 7176700))",509,POINT (-134.2968 64.73624),"10, 0, 530940, 0, -10, 7181790"
